name,_id,host_name,location_cluster,location,lat,lon,type_house,sum,min_days,amt_reviews,last_dt,avg_reviews,total_host,target
"Private Room in Bushwick, fully furnished",5175407,Holly,Brooklyn,Bushwick,40.6998,-73.93265,Private room,35,10,20,2018-02-01,0.34,1,0
Location  Queen Elena,3250450,Petya,Queens,Maspeth,40.73726,-73.89792,Private room,35,30,1,2019-06-28,1.0,18,364
UPPER WEST SIDE - WEST END AVENUE AND 65TH ST,131647128,Emily,Manhattan,Upper West Side,40.77418,-73.98799,Entire home/apt,190,30,9,2019-02-19,0.43,25,334
Provincial welcomes the new in revitalized Bklyn,310296,Jaqui And Mark,Brooklyn,Prospect-Lefferts Gardens,40.66376,-73.94643,Private room,35,1,45,2019-06-23,2.42,2,52
"$60NYC Private Room Near J, M, And G Train",145214508,Yonette,Brooklyn,Bedford-Stuyvesant,40.69369,-73.94214,Private room,60,3,0,,,2,89
Комната. Место в комнате,32168079,Ivan,Brooklyn,Sheepshead Bay,40.58612,-73.95014,Private room,50,30,0,,,3,166
Private room in spacious apartment,6501582,Gaia,Brooklyn,Crown Heights,40.67693,-73.93234,Private room,50,7,11,2019-05-12,0.26,1,0
Charming Bedroom,1635983,Sheila,Bronx,Schuylerville,40.83018,-73.83413,Private room,42,4,22,2019-06-25,1.18,3,147
Beautiful & sunny large room in a gorgeous apt.,138768335,Maria,Brooklyn,East Flatbush,40.65547,-73.92567,Private room,40,30,7,2019-06-10,0.44,2,317
Peaceful and cozy room in Williamsburg apartment!,15288827,Alley,Brooklyn,Williamsburg,40.70959,-73.95477,Private room,60,20,4,2019-03-25,0.32,1,66
"LOVE MANHATTAN 1
NEAR TO YANKE STADIUM",143052745,Ociel,Bronx,Mott Haven,40.81005,-73.91977,Private room,40,1,73,2019-05-29,3.16,4,51
"2 BEDROOM Home, in the Center of Midtown",53046634,Joey,Manhattan,Hell's Kitchen,40.76156,-73.99006,Entire home/apt,225,3,20,2019-06-20,3.17,2,68
COZY&QUITE WITH PARK AROUND THE BLOCK BARS & SHOPS,163103487,Raquel,Manhattan,East Village,40.72515,-73.98422,Entire home/apt,199,7,13,2019-06-11,0.82,1,349
"New York - Private room, perfect location",2570601,Thirza,Manhattan,Upper West Side,40.7855,-73.97584,Private room,98,2,7,2019-03-16,0.8,1,0
Clean Room,136211138,Meerim,Queens,Woodside,40.74374,-73.90387,Private room,59,1,0,,,1,0
"HUGE SPACE, HEART OF BROOKLYN, 1 BLOCK FROM SUBWAY",131976173,Mira,Brooklyn,Bedford-Stuyvesant,40.69012,-73.95433,Private room,200,1,73,2019-07-02,7.99,3,65
Above Graham stop - L train,2438262,Walker,Brooklyn,Williamsburg,40.71577,-73.94084,Private room,95,1,10,2014-12-03,0.14,1,0
Airy Bushwick Home with Back Yard,743732,Jaxyn,Brooklyn,Bushwick,40.70043,-73.92266,Entire home/apt,70,30,0,,,1,0
Stylish Room w/ 2 Twin Beds in Times Square,244370442,Paramount Hotel,Manhattan,Theater District,40.76035,-73.98587,Private room,324,1,13,2019-06-18,5.42,7,331
Beautiful LES Apartment,417100,Tara,Manhattan,Chinatown,40.71338,-73.99226,Entire home/apt,135,1,18,2016-12-16,0.35,1,0
Cozy NYC Downtown Room,13392472,Lana,Manhattan,Lower East Side,40.72085,-73.98945,Private room,103,3,38,2019-07-05,4.58,1,99
"Union Square, East Village Studio",109357781,Kayleigh,Manhattan,East Village,40.73237,-73.98495,Entire home/apt,225,7,1,2019-01-01,0.16,1,153
Large Private Bedroom in NYC!!!,23863437,Sheresa,Manhattan,Harlem,40.82955,-73.9477,Private room,78,7,26,2017-08-18,0.71,1,0
2 bed 1 Bath Washer Dryer huge terrace,113805886,Yaacov,Manhattan,Upper East Side,40.77736,-73.95156,Entire home/apt,200,31,2,2019-02-22,0.29,33,325
Cozy Studio Close to Central Park,16209547,Gina,Manhattan,Harlem,40.80185,-73.95667,Entire home/apt,175,2,142,2019-06-29,2.39,2,339
"Large, Sunny Williamsburg Apt - Private Room :)",18825679,Dasha,Brooklyn,Williamsburg,40.71586,-73.94044,Private room,96,2,9,2019-01-02,0.77,1,0
Modern & Sunny Room near Museum Mile,4128972,Alina,Manhattan,East Harlem,40.79388,-73.94594,Private room,105,1,33,2019-06-30,3.41,1,26
Private Room w/ Private Shower,2702372,Esther,Brooklyn,Sunset Park,40.64614,-74.0064,Private room,50,2,12,2019-06-30,1.16,1,41
Sunny Williamsburg Loft ☀️,14559352,Jamis,Brooklyn,Williamsburg,40.71064,-73.9614,Entire home/apt,150,3,4,2019-03-23,0.63,2,0
Brooklyn paradise,241945355,Clement & Rose,Brooklyn,Flatlands,40.63116,-73.92616,Entire home/apt,170,1,0,,,2,363
Harlem World USA,135836462,Beny,Manhattan,Harlem,40.81532,-73.95359,Private room,150,3,0,,,1,89
"Elegant private room with ROOFTOP, close to train",177314795,Viviane,Brooklyn,Prospect-Lefferts Gardens,40.66302,-73.9457,Private room,70,1,90,2019-06-28,6.94,3,352
Cute Chelsea Apartment - 1 BR - Amazing Location!,10160214,Mario,Manhattan,Chelsea,40.73977,-73.99938,Entire home/apt,190,12,5,2019-06-06,0.5,1,32
"Glowing reviews, hip neighborhood",3483960,Keith,Manhattan,Lower East Side,40.72198,-73.98932,Private room,110,3,49,2018-09-05,0.69,1,0
Sun-lit bedroom in Crown Heights,2828476,Masha,Brooklyn,Prospect-Lefferts Gardens,40.66019,-73.94885,Entire home/apt,80,14,1,2017-07-01,0.04,1,0
"Gorgeous, cozy, clean - 25mins to Times Square.",9112269,Tn,Queens,Astoria,40.75669,-73.91974,Entire home/apt,74,2,21,2018-09-13,0.89,1,0
2 Bedroom / 2 Bath - Brand New Modern Apt,7427325,Jenia,Manhattan,Hell's Kitchen,40.76407,-73.99322,Entire home/apt,380,3,1,2017-05-03,0.04,2,0
Couples and Family Paradise.,10129919,Jorge,Brooklyn,Cypress Hills,40.68528,-73.87819,Entire home/apt,80,3,225,2019-06-30,3.49,2,250
Cozy private 1.5BR Garden Apartment w/ backyard,44332076,Amber,Manhattan,Washington Heights,40.84915,-73.93317,Entire home/apt,170,5,24,2019-04-24,1.39,1,121
Huge Space in Brooklyn's Most Beautiful Area,11878464,Christine,Brooklyn,Prospect Heights,40.67654,-73.97144,Private room,85,2,11,2018-01-01,0.48,1,0
Luxury Sky Loft: 2 Bedroom/ 2 Baths on Madison Ave,257642062,Michel,Manhattan,Midtown,40.76094,-73.97318,Entire home/apt,599,5,4,2019-07-06,4.0,1,135
Sunny Room,7455886,Emily,Queens,Astoria,40.7672,-73.90795,Private room,35,7,0,,,1,0
Private Bedroom in the Heights,53224546,Zachory,Manhattan,Washington Heights,40.83365,-73.94459,Private room,65,3,0,,,1,0
Garden Apartment with Backyard in Carroll Gardens,1639309,Fiona,Brooklyn,Columbia St,40.68403,-74.00192,Entire home/apt,110,30,1,2017-01-02,0.03,1,312
"Dapper Chelsea Studio w/ Balcony, Gym + Doorman by Blueground",107434423,Blueground,Manhattan,Chelsea,40.73785,-73.99736,Entire home/apt,300,30,0,,,232,356
Calm Environment,232152341,Decidel,Queens,St. Albans,40.69278,-73.76192,Entire home/apt,80,2,11,2019-06-13,2.31,1,313
"Zen Oasis: Quiet, Comfortable Bushwick Room",22652051,Eric,Brooklyn,Bushwick,40.70414,-73.92888,Private room,85,2,24,2017-05-07,0.58,1,0
Room Available in Heart of Fort Greene,83156877,Nick,Brooklyn,Fort Greene,40.6875,-73.97605,Private room,145,1,0,,,1,0
87st 302,19303369,Hiroki,Queens,Elmhurst,40.74066,-73.87755,Private room,32,30,0,,,37,0
Quiet Apartment/ Private Entrance/ Free Parking,204810113,Maria,Staten Island,New Brighton,40.63813,-74.0929,Private room,115,3,42,2019-06-21,3.8,1,115
Cozy affordable room #3,20120009,Jannices,Brooklyn,Bushwick,40.68757,-73.90737,Private room,38,1,33,2019-06-21,1.83,6,1
Bed-Stuy Brownstone,31019553,Miranda,Brooklyn,Bedford-Stuyvesant,40.68466,-73.92576,Entire home/apt,150,1,1,2015-11-02,0.02,1,0
Large spacious room,20110967,Maria,Manhattan,Inwood,40.86025,-73.92647,Private room,24,10,0,,,1,145
"Quiet, Cozy Room | Heart of Midtown! | Steps to UN",163626113,Alexis,Manhattan,Midtown,40.75349,-73.96545,Private room,160,2,107,2019-06-30,5.73,1,49
Sparkling Pad near Times Square HK -w- Full Bed,501343,Bryan,Manhattan,Hell's Kitchen,40.76361,-73.98847,Private room,155,2,3,2019-05-30,0.24,2,0
Gorgeous studio available!,37169371,Shannon,Manhattan,Inwood,40.85945,-73.92834,Entire home/apt,69,1,1,2015-11-27,0.02,1,0
1RW- CARRIAGE HOUSE STUDIO OFF CTYD,2027013,Adam,Manhattan,East Village,40.72893,-73.98278,Entire home/apt,89,30,57,2019-05-05,0.67,6,0
Stairway to Heaven,58164974,Jeff,Manhattan,Hell's Kitchen,40.75925,-73.99427,Private room,150,4,37,2018-01-02,0.92,1,0
Private room avaliable in the private house,24704779,Fevzi,Brooklyn,Sheepshead Bay,40.58996,-73.95835,Private room,59,5,3,2018-07-14,0.22,1,97
Best of Both Worlds! Sunny Bedroom 15 Min to NYC,6388234,Andi,Queens,Forest Hills,40.71852,-73.84577,Private room,120,2,0,,,1,35
Spacious Private bedroom & private bathroom,130201799,Karma,Manhattan,SoHo,40.7244,-73.99884,Private room,169,3,31,2019-06-30,1.54,1,69
1BR - Heart of West Village - 30 Day Min - Unit 6,4422523,Marie,Manhattan,West Village,40.73394,-74.0049,Entire home/apt,140,30,4,2019-03-03,0.27,6,153
Mid-Century Modern 1 BR with Stunning Views,45406877,Rup,Manhattan,Civic Center,40.71237,-74.00747,Entire home/apt,100,2,3,2019-03-02,0.46,1,0
Cozy Room Great Price Bushwick Brooklyn (Suite 1),44123062,Oscar,Brooklyn,Bushwick,40.68714,-73.90657,Private room,50,3,45,2019-06-25,3.61,4,6
Cute & Comfy 1 bedroom apt (Downtown NYC),211034625,Elle,Manhattan,Chinatown,40.71409,-73.99575,Entire home/apt,135,3,9,2019-04-19,0.87,1,68
"Luxury Apt, Balcony, Rooftop - 20min Central Park",3749848,Sem,Queens,Long Island City,40.76654,-73.93508,Entire home/apt,90,6,0,,,1,0
Amazing Artist Loft,7351,Tanda,Brooklyn,South Slope,40.66442,-73.99047,Entire home/apt,254,2,8,2019-06-16,0.23,3,365
Private 1 bedroom apartment,137094460,Adesola,Queens,Springfield Gardens,40.66015,-73.7528,Entire home/apt,100,2,0,,,1,13
Beautiful BR in quiet Greenpoint,5664607,Sean,Brooklyn,Greenpoint,40.73363,-73.95333,Private room,110,2,3,2019-05-11,0.12,1,2
BELLA CASA large Studio - 5 mins to Times Square!!,16480700,Eddie&Vlad,Manhattan,Upper East Side,40.76451,-73.96744,Entire home/apt,249,1,37,2019-06-07,3.04,7,352
Large Studio in Manhattan Close to Everything!,135257383,Brian,Manhattan,Harlem,40.82771,-73.94699,Entire home/apt,80,5,1,2018-01-02,0.05,1,0
Cozy Brooklyn Oasis,133004690,Linda,Brooklyn,Bedford-Stuyvesant,40.68633,-73.93972,Entire home/apt,80,1,107,2019-06-18,4.28,2,240
Sunny 2BR Apt Near Columbia University,21573011,Lydia,Manhattan,Upper West Side,40.80001,-73.96459,Entire home/apt,180,2,15,2019-07-02,1.29,1,18
LUXURY APT w PRIVATE GARDEN NYC UES,4425694,Gregory,Manhattan,Upper East Side,40.76714,-73.95922,Entire home/apt,160,1,187,2019-05-24,2.36,1,221
1-bedroom apartment for up to  4 in Times Square.,92856787,Jessy,Manhattan,Hell's Kitchen,40.76011,-73.99571,Entire home/apt,250,1,75,2019-07-04,4.78,1,283
Light filled Cosy room is Brooklyn,75748625,Kosha,Brooklyn,Bedford-Stuyvesant,40.69028,-73.95195,Private room,45,1,2,2018-02-26,0.12,1,0
New Year's in the East Village,24127267,Arnell,Manhattan,East Village,40.73037,-73.98268,Entire home/apt,175,1,1,2015-01-02,0.02,1,0
Cozy East Village Studio,7025954,Nathan,Manhattan,East Village,40.72188,-73.9826,Private room,99,3,11,2017-10-30,0.33,1,0
Chelsea Pines Inn - One Bedroom Suite,255234351,Ejaz,Manhattan,Chelsea,40.74052,-74.0031,Private room,199,1,0,,,4,355
Double Room,95570540,Eileen,Staten Island,Oakwood,40.55908,-74.11992,Private room,65,1,1,2019-06-14,1.0,3,364
City Room - Private Penthouse Apt.,256161,Wayne,Manhattan,Harlem,40.81035,-73.94598,Entire home/apt,121,1,104,2019-06-22,1.0,5,247
"Designers' Brooklyn Loft – 2 bed, 2 bath",1341264,Noemie,Brooklyn,Bedford-Stuyvesant,40.69065,-73.95929,Entire home/apt,300,6,1,2019-04-23,0.39,1,0
"Luxury 4br 2ba, sleeps 12! Blocks from Subway.",224684025,David,Brooklyn,Williamsburg,40.70629,-73.95636,Entire home/apt,392,1,19,2019-06-21,3.73,1,337
Entire True Two-Bedroom Steps From Central Park!,16205855,Ali,Manhattan,Upper West Side,40.79282,-73.97353,Entire home/apt,360,6,0,,,1,0
Modern Luxury 2bedroom in ideal Brooklyn location,4797532,Priscilla,Brooklyn,Crown Heights,40.67267,-73.95786,Entire home/apt,135,28,0,,,2,189
Beautiful Single Bedroom 30 min to Manhattan.,3158364,Devika,Queens,Sunnyside,40.73641,-73.92415,Private room,40,5,5,2019-06-30,1.26,4,297
Charming room in light filled apt,9614283,Sara Cecilia,Brooklyn,Bushwick,40.70158,-73.92023,Private room,35,3,7,2017-07-08,0.22,1,0
Beautiful Views from a Warm Home,2423067,Clara,Manhattan,East Harlem,40.79303,-73.93368,Entire home/apt,175,2,24,2019-03-11,0.56,2,0
Crown Heights Duplex Apt.,4401973,Juan Felipe,Brooklyn,Prospect-Lefferts Gardens,40.6602,-73.95043,Private room,95,1,1,2015-06-30,0.02,1,0
"Cozy Manhattan Bedroom, Same Street as Subway!",16154405,Leslie,Manhattan,Upper East Side,40.78314,-73.94659,Private room,75,1,45,2019-06-27,2.34,1,7
New studio in Murray Hill,37832982,Cynthia,Manhattan,Murray Hill,40.74976,-73.97444,Entire home/apt,130,2,0,,,1,0
Tranquility in The Heart of Astoria,15823911,Rand,Queens,Long Island City,40.76063,-73.92801,Private room,69,1,0,,,1,0
Lg Modern 1 Bedroom / Rooftop Bldg,9226441,Michael,Manhattan,Kips Bay,40.74042,-73.98139,Entire home/apt,295,2,42,2019-05-19,1.29,1,81
"Large 3 bed, 2 bath , garden , bbq , all you need",66993395,Thomas,Brooklyn,Bedford-Stuyvesant,40.68886,-73.92879,Entire home/apt,345,4,0,,,3,354
Spacious & Modern Room in a Prime Location!,215532980,Isa & Bruno,Queens,Ridgewood,40.70384,-73.91137,Private room,75,1,11,2019-06-25,4.65,3,68
Beautiful Brooklyn Room,808206,Brenna,Brooklyn,Bushwick,40.70365,-73.92711,Private room,50,1,1,2014-04-11,0.02,1,0
Upper west side studio for extended stay,4296422,Brendon,Manhattan,Upper West Side,40.78246,-73.97654,Entire home/apt,155,7,0,,,1,0
Air conditioned Excellent Private Room for 1,9773038,Yuki,Brooklyn,Bedford-Stuyvesant,40.69271,-73.93799,Private room,42,5,3,2019-05-11,0.76,3,23
one bedroom in the middle of it all,27204642,Anna,Manhattan,Theater District,40.76115,-73.98224,Entire home/apt,200,30,14,2019-05-09,0.29,1,284
Central Light Filled Studio,202478509,Yana,Manhattan,Hell's Kitchen,40.76101,-73.99431,Entire home/apt,160,4,2,2019-05-15,0.39,1,0
Spacious 2 bedroom apartment,82119233,Jenny,Brooklyn,Bedford-Stuyvesant,40.69444,-73.95257,Entire home/apt,135,4,68,2019-06-30,2.97,2,247
Cozy Room in Williamsburg 3BR,72014,Lulú,Brooklyn,Williamsburg,40.71112,-73.96268,Private room,79,22,21,2019-06-14,0.34,4,313
Newly renovated studio in hip Bushwick near subway,3605061,Carlota And Jessica,Brooklyn,Bushwick,40.69559,-73.90796,Entire home/apt,100,2,152,2019-07-01,4.29,1,251
nice suite available in victorian home.,197767541,Davied,Queens,Bayswater,40.61127,-73.76451,Private room,105,5,0,,,1,180
"Great Room In Brooklyn, The Park, 30 min to MH.",64042146,David,Brooklyn,Flatbush,40.65096,-73.96395,Private room,33,5,2,2017-06-12,0.06,1,0
Modern Skyline Penthouse Room & 20min to NYC!,18260299,Ota,Brooklyn,Bushwick,40.69316,-73.90741,Private room,37,4,0,,,6,29
Sunny 1 bd -Prospect Park!,26908204,Bridgette,Brooklyn,Crown Heights,40.66356,-73.95667,Entire home/apt,90,4,59,2019-06-26,1.17,1,28
Amazing Park Slope Duplex with Deck,516347,Lillian,Brooklyn,South Slope,40.66485,-73.98343,Entire home/apt,185,2,215,2019-06-30,2.42,1,291
Private room available with river view!,412228,Natalie,Manhattan,Upper West Side,40.77889,-73.9878,Private room,95,14,0,,,1,0
Sonder | The Nash | Contemporary Studio + Rooftop,219517861,Sonder (NYC),Manhattan,Murray Hill,40.74862,-73.97531,Entire home/apt,243,2,4,2019-06-22,1.35,327,140
Gorgeous room on the Upper West Side,18225837,Erika,Manhattan,Morningside Heights,40.80723,-73.96222,Private room,50,5,18,2019-06-16,0.72,1,157
Magic Waters Parlor Apartment,224241313,Bonnie,Brooklyn,Bedford-Stuyvesant,40.68336,-73.92144,Entire home/apt,250,2,6,2019-05-23,0.85,1,179
"Charming, Sunny and Spacious one bedroom apartment",2441040,Suzanne,Brooklyn,Greenpoint,40.73546,-73.9581,Entire home/apt,160,15,6,2019-06-09,0.49,1,17
"New Listing---Clean, Spacious 1-Bedroom in SoHo",99665419,Nicole,Manhattan,SoHo,40.72391,-74.00658,Entire home/apt,75,4,9,2018-10-17,0.53,1,0
"Best Value 1,000SF 2BR Classic Brownstone",73400193,Spencer,Brooklyn,Crown Heights,40.67293,-73.95519,Entire home/apt,150,2,141,2019-07-06,3.79,1,299
Spacious/Beautiful Private Room,51262617,Sandra,Brooklyn,Greenpoint,40.72722,-73.95247,Private room,100,2,101,2019-07-01,2.75,1,284
Big 2 Bedroom house w/ private yard. Graham L Stop,1903495,Pete,Brooklyn,Williamsburg,40.71411,-73.94402,Entire home/apt,151,2,13,2018-08-28,0.41,1,188
Large Private Bedroom in Comfy Home,54279433,Mfoniso,Queens,Sunnyside,40.74286,-73.91635,Private room,34,1,1,2016-01-26,0.02,1,0
"Priv room in 3 bdrm apt - Room ""C""",9207223,Ryan,Manhattan,Harlem,40.80688,-73.94932,Private room,90,3,1,2015-10-14,0.02,3,177
Great New York-korea town1~2,179336958,Ruby,Manhattan,Midtown,40.74595,-73.98509,Private room,65,3,3,2019-06-03,1.53,6,359
Williamsburg Plant Filled Sunny Apartment :D,16718650,Joseph,Brooklyn,Williamsburg,40.71099,-73.95825,Private room,250,1,0,,,1,0
Cozy Room in the Big Apple,33622924,Besinfe,Manhattan,Harlem,40.83018,-73.9483,Private room,50,1,116,2019-07-01,3.06,4,352
Cozy Spacious Double Bed #2A Near JFK & J Train,62843071,Kevin And Kitty,Queens,Woodhaven,40.69628,-73.85255,Private room,45,1,141,2019-07-03,3.77,4,287
Bright Bedroom with views of city,31162653,Laszlo,Brooklyn,Bushwick,40.7025,-73.92935,Private room,95,2,3,2018-01-03,0.09,1,0
"和缘阳光民宿 停车方便,环境优美 宽敞明亮,中英文服务｡",105074140,Emmy,Queens,Flushing,40.76153,-73.80304,Private room,38,1,69,2019-02-27,2.19,4,0
"Spacious apt in South Harlem, steps to subways !",3097033,Aida,Manhattan,Harlem,40.80352,-73.95127,Entire home/apt,136,2,15,2019-04-27,0.18,2,6
2 bedroom apt 1 min walk to train,9295237,Noelle,Queens,Astoria,40.75763,-73.91389,Entire home/apt,130,5,2,2019-05-31,0.04,2,0
Stunning room factory building apt,1544412,Carlota,Brooklyn,Williamsburg,40.71761,-73.9641,Private room,90,5,18,2019-05-30,0.4,1,37
COZY ROOM,204926318,Bibi,Brooklyn,East Flatbush,40.65351,-73.94999,Private room,40,30,0,,,1,300
2 Bedroom Astoria Beautiful,6523823,Louis,Queens,Ditmars Steinway,40.77516,-73.91792,Entire home/apt,103,5,1,2018-04-22,0.07,1,0
Amazing Chelsea 4BR Loft!,256649546,Viberlyn,Manhattan,Chelsea,40.73999,-73.99806,Entire home/apt,2995,30,1,2019-06-24,1.0,1,214
Cozy wine-in apartment,12327841,Yan Sze,Brooklyn,Bedford-Stuyvesant,40.6891,-73.92168,Entire home/apt,80,5,4,2018-04-01,0.21,1,0
"Large, light-filled W. Village condo w/river views",35415860,Debra,Manhattan,West Village,40.7342,-74.00854,Entire home/apt,225,2,6,2016-08-28,0.12,1,0
Room to rent for Couple specially tourists !,221374905,Jean,Brooklyn,Bushwick,40.69155,-73.90595,Private room,200,1,0,,,1,365
ELEGANT 2 BEDROOM private apt in BROOKLYN,158399244,Ted,Brooklyn,Crown Heights,40.6708,-73.94011,Entire home/apt,159,1,52,2019-06-21,4.07,4,110
Gem of East New York,219347424,Adonna,Brooklyn,East New York,40.66737,-73.87551,Private room,150,2,1,2018-12-14,0.14,2,354
Tranquility & Privacy in the Concrete Jungle,11167829,Dana  (& Justin),Manhattan,Harlem,40.82794,-73.94163,Private room,50,4,3,2017-10-30,0.14,3,0
NYC Home Away from Home (Triplex),68271069,Mark,Manhattan,Upper West Side,40.79343,-73.97274,Entire home/apt,800,7,5,2018-12-29,0.22,1,68
Heart of Upper West Side 1BR,844096,Joe,Manhattan,Upper West Side,40.78568,-73.97698,Entire home/apt,130,1,10,2016-09-23,0.19,1,0
Times Square 1BR w/ Great views + Indoor pool by Blueground,107434423,Blueground,Manhattan,Theater District,40.76159,-73.98544,Entire home/apt,297,30,0,,,232,68
Huge Room with a Private Bathroom,85316652,Umut Can,Queens,Sunnyside,40.74385,-73.91403,Private room,95,2,36,2018-09-11,1.37,1,0
Hillside Hotel,134184451,Hillside Hotel,Queens,Jamaica,40.70269,-73.81585,Private room,165,1,0,,,18,360
Trendy but cozy private bdrm & bath,48249473,Marisol,Bronx,Kingsbridge,40.87842,-73.9029,Private room,75,1,59,2019-06-23,1.45,2,354
"Large beautiful studio loft, high floor, views!",1998560,Jesse,Manhattan,Hell's Kitchen,40.76714,-73.98777,Entire home/apt,150,14,0,,,1,0
Private cozy room in Brooklyn with laundry,157977326,Ilyas,Queens,Maspeth,40.71395,-73.91373,Private room,55,1,72,2019-06-20,4.27,2,29
法拉盛中心温馨两房两厅公寓｡近一切｡2 br close to everything,12459436,Zena,Queens,Flushing,40.75398,-73.82778,Entire home/apt,119,3,26,2019-06-30,0.46,2,319
Have your NYC experience with us!,18836774,Jime,Manhattan,Upper East Side,40.77707,-73.95652,Private room,71,3,55,2019-06-01,1.03,5,156
1 bedroom apartment near Central Park,55133987,Vadim,Manhattan,Upper West Side,40.79532,-73.96344,Entire home/apt,130,9,0,,,1,0
Cozy nook in the Brook(lyn),93044732,Christopher,Brooklyn,Bedford-Stuyvesant,40.69328,-73.95447,Private room,65,1,3,2016-09-19,0.09,1,0
Greenpoint Brooklyn,226035811,Samantha,Brooklyn,Greenpoint,40.72778,-73.94781,Private room,200,7,0,,,1,0
Beautiful 1 Bedroom Apt in Bed-Stuy,82326716,Nicolas,Brooklyn,Bedford-Stuyvesant,40.6953,-73.94392,Entire home/apt,90,1,5,2019-05-27,1.53,1,6
Entire 2 Bedroom in a smart new house,16782573,Dorina,Queens,Middle Village,40.71852,-73.88373,Entire home/apt,125,4,93,2019-07-02,2.22,4,306
Brooklyn's Finest,3530446,Maurice,Brooklyn,Crown Heights,40.67785,-73.95217,Entire home/apt,155,3,71,2019-07-01,1.81,3,302
