name,_id,host_name,location_cluster,location,lat,lon,type_house,sum,min_days,amt_reviews,last_dt,avg_reviews,total_host,target
"Cozy &  Comfy Room in quiet Briarwood, Queens, NY",570442.0,Maria,3,Briarwood,40.71357,-73.81986,1,85.0,2.0,0.0,2019-06-23,0.72,1.0,0.0
Elegant and spacious apt in UWS - Cleaning Incl.,176772783.0,Claudia,2,Upper West Side,40.79889,-73.97182,0,550.0,2.0,3.0,2019-01-03,0.25,1.0,0.0
Private room in a clean two bedroom apartment,266117120.0,Adedayo,1,Brownsville,40.65944,-73.91489,1,55.0,1.0,0.0,2019-06-23,0.72,1.0,86.0
"Colorful, Sun Drenched Bed Stuy Gem",19920574.0,Briana,1,Bedford-Stuyvesant,40.68624,-73.9515,0,150.0,4.0,2.0,2018-12-31,0.26,1.0,0.0
COZY Room @Williamsburg (10 mins to Manhattan),1104166.0,Mala,1,Williamsburg,40.71362,-73.95343,1,65.0,2.0,9.0,2019-06-23,3.42,4.0,43.0
"3rd FL, Private Suite w Own Bath & Study Area",8821936.0,Lynn,4,Shore Acres,40.61135,-74.06356,0,75.0,3.0,19.0,2019-05-30,0.28,1.0,258.0
Amazing Downtown With Rooftop,1364042.0,Jake,2,Chinatown,40.71695,-73.99178,0,117.0,5.0,221.0,2019-06-13,3.27,2.0,163.0
Upper WestSide NYC Central Park II,36489857.0,Janice,2,Upper West Side,40.78768,-73.97238,0,85.0,3.0,29.0,2018-12-30,0.75,1.0,309.0
Beautiful studio in the East Village,118407577.0,Vanessa,2,East Village,40.72588,-73.98243,0,90.0,4.0,4.0,2019-05-06,0.22,1.0,5.0
Nice bedroom in Morningside Heights spacious flat,7056141.0,Magda,2,Morningside Heights,40.80403,-73.96479,1,65.0,30.0,0.0,2019-06-23,0.72,1.0,39.0
Modern Sunny 3bdrm Apt,389924.0,Patty,0,Morris Park,40.84605,-73.8493,0,39.0,5.0,0.0,2019-06-23,0.72,2.0,0.0
Soaring Bushwick 3 Bedroom,21823.0,Greg,1,Bushwick,40.6878,-73.91452,0,225.0,3.0,82.0,2019-06-18,1.58,3.0,255.0
NEW Modern Brooklyn 1BR Apt!,2203415.0,James,1,Bedford-Stuyvesant,40.68678,-73.9513,0,85.0,1.0,6.0,2015-11-29,0.13,1.0,0.0
Cosy room in Brooklyn,23055253.0,Marie,1,Bushwick,40.69864,-73.92933,1,80.0,3.0,2.0,2017-09-12,0.07,2.0,0.0
CITY VIEW/ 2BED 2BATH/ LINCOLN CENTER,131647128.0,Emily,2,Upper West Side,40.77438,-73.98717,0,300.0,30.0,0.0,2019-06-23,0.72,25.0,341.0
Eclectic One Bedroom in Little Italy,14170288.0,Stephanie,2,Little Italy,40.71829,-73.9978,0,174.0,30.0,0.0,2019-06-23,0.72,1.0,89.0
XL cozy bedroom with separate entrance,40317143.0,Zsofia,3,Maspeth,40.72223,-73.90264,1,68.0,1.0,0.0,2019-06-23,0.72,2.0,133.0
"Spacious Comfy Space, Full of Light",33395500.0,David,1,Boerum Hill,40.68307,-73.97981,1,55.0,15.0,0.0,2019-06-23,0.72,1.0,0.0
5 minutes to JFK airport bed/bath -room A,50331556.0,Marilee & Gene,3,Rosedale,40.67836,-73.729,1,90.0,1.0,54.0,2019-05-19,1.26,1.0,180.0
Lovely Room in the heart of the East Village,23354644.0,Nancy,2,East Village,40.72977,-73.98529,1,78.0,2.0,1.0,2019-07-05,1.0,3.0,38.0
Hip East Village Flat,228117451.0,Pam,2,East Village,40.72269,-73.98306,0,75.0,8.0,6.0,2019-06-28,0.94,1.0,232.0
Amazing Quite & Cozy Room with Private Backyard!,159362106.0,Matan,1,Williamsburg,40.71345,-73.95938,1,61.0,1.0,25.0,2019-06-26,1.27,1.0,7.0
Private Room with Private Bath,8656650.0,Genny,2,Harlem,40.80453,-73.95699,1,110.0,2.0,37.0,2018-12-09,0.6,1.0,182.0
Upscale Sun-Soaked Luxury apartment in Brooklyn,7872220.0,Charlie,1,Bedford-Stuyvesant,40.68673,-73.9579,0,145.0,1.0,153.0,2019-07-06,4.66,1.0,47.0
!!Studio next to Empire State Bldg.,20624434.0,Matti,2,Midtown,40.74819,-73.9856,0,240.0,3.0,7.0,2015-04-07,0.13,1.0,0.0
Large/Modern 1 Bed Apt Williamsburg,65674570.0,Gabby,1,Williamsburg,40.71529,-73.96398,0,189.0,3.0,6.0,2016-12-27,0.16,1.0,0.0
Bright & Cozy Studio next to Columbia University,265156761.0,Demir,2,Harlem,40.80434,-73.95515,0,165.0,3.0,2.0,2019-07-07,2.0,1.0,207.0
The Turquoise Room,107040079.0,Jonathon,1,Crown Heights,40.66561,-73.94156,1,42.0,4.0,36.0,2019-06-05,2.34,2.0,292.0
Private Studio with Backyard in Brooklyn,4324281.0,Jasmine,1,Bedford-Stuyvesant,40.68231,-73.95202,0,75.0,2.0,17.0,2019-06-30,2.17,1.0,77.0
Sunny Room in NYC,47638752.0,Adrien,2,Chinatown,40.7133,-73.9956,1,70.0,3.0,1.0,2016-05-20,0.03,1.0,0.0
A cozy place,384595.0,Adam,2,Lower East Side,40.71422,-73.98808,0,150.0,3.0,8.0,2019-06-24,1.18,1.0,163.0
*Ideal room for travelers with a budget!,226339724.0,David And Annette,1,Bedford-Stuyvesant,40.6818,-73.9139,1,55.0,2.0,5.0,2019-06-02,1.7,10.0,326.0
Luxury 2 bdrm Apt near Soho with huge patio,3125234.0,Timothy,2,Chinatown,40.71882,-73.99652,0,350.0,2.0,8.0,2019-06-30,0.73,1.0,52.0
"Apto En la exclusiva zona Austin St, Forest Hills",176660539.0,Veronica,3,Forest Hills,40.71895,-73.84249,1,120.0,1.0,3.0,2018-10-07,0.29,1.0,322.0
Blessings,4384604.0,Hiba,2,East Harlem,40.80983,-73.9384,1,83.0,2.0,6.0,2019-04-23,0.46,1.0,77.0
"4 twin bunkbeds, 5 minutes to JFK",114975592.0,John And Colleen,3,Springfield Gardens,40.66413,-73.76651,1,100.0,1.0,15.0,2019-02-05,0.62,4.0,84.0
Quiet room 25 min from Manhattan,32357613.0,Fred,1,Bedford-Stuyvesant,40.68742,-73.92196,1,65.0,1.0,126.0,2019-06-22,3.5,3.0,0.0
Large charming space in the heart of the E Village,23354644.0,Nancy,2,East Village,40.72957,-73.98723,1,85.0,2.0,21.0,2019-06-22,2.27,3.0,41.0
New York home ferry ride from Manhattan.,169567256.0,Pariis,4,Tompkinsville,40.63183,-74.09268,1,100.0,2.0,1.0,2018-11-04,0.12,1.0,0.0
"Quaint, beautiful studio Brooklyn",1338262.0,Rachel,1,Carroll Gardens,40.68468,-73.99145,0,150.0,3.0,94.0,2019-07-01,1.33,3.0,250.0
Cozy Apartment across Astoria Park,35518413.0,Suhel,3,Ditmars Steinway,40.77692,-73.92385,0,130.0,1.0,93.0,2019-07-01,5.01,2.0,279.0
"Large room 20min time square, fast WiFi, AC, Desk",110088704.0,Brandon,2,Harlem,40.82244,-73.95262,1,60.0,1.0,28.0,2019-05-28,1.91,1.0,21.0
Ft Greene/Clinton Hill Jr 1 Bedroom,6177121.0,Casey,1,Clinton Hill,40.69358,-73.96966,0,70.0,2.0,1.0,2016-01-03,0.02,1.0,0.0
Stay blocks from Yankee Stadium,11017415.0,Emmett,0,Concourse Village,40.83041,-73.91838,0,75.0,1.0,0.0,2019-06-23,0.72,1.0,0.0
"Gorgeous Sunny, Spacious 1 bdrm in East Village",2013117.0,Katya,2,East Village,40.72812,-73.97966,0,147.0,2.0,16.0,2019-01-02,0.18,1.0,0.0
2 Bedroom Apt w private entrance & backyard,6302448.0,Hidemi,1,Bedford-Stuyvesant,40.67882,-73.94941,0,120.0,2.0,0.0,2019-06-23,0.72,1.0,40.0
"UWS Penthouse, Amazing Deck",1500858.0,Adrienne,2,Upper West Side,40.77926,-73.97877,0,225.0,30.0,7.0,2015-06-18,0.13,1.0,173.0
The Heartbeat of Harlem,104151293.0,Jacqueline,2,East Harlem,40.80921,-73.94019,0,160.0,1.0,1.0,2019-06-30,1.0,1.0,26.0
The Hot Spot,208230311.0,Jordan,2,Washington Heights,40.83833,-73.94539,1,34.0,1.0,2.0,2019-06-21,2.0,1.0,278.0
"Charming Room in Luxe New Home, near C/3 Subways",17462748.0,Steven,1,Crown Heights,40.67411,-73.93843,1,68.0,5.0,115.0,2019-06-30,2.2,5.0,149.0
Gorgeous 4  Bedroom 4 Bath Apt at West Village,132777237.0,Hannah,2,West Village,40.73473,-74.00135,0,650.0,30.0,0.0,2019-06-23,0.72,1.0,277.0
Friendly Upper West Side Apartment,2025836.0,Anna,2,Upper West Side,40.78176,-73.97822,0,150.0,1.0,2.0,2016-07-29,0.06,1.0,0.0
Exclusive Upper East Side Studio,2090668.0,Ellen,2,Upper East Side,40.77464,-73.95226,0,99.0,1.0,0.0,2019-06-23,0.72,1.0,0.0
New York Upper East Side Luxury Apt,24319884.0,Pete & Laurie,2,Upper East Side,40.77429,-73.95628,0,235.0,7.0,8.0,2017-08-29,0.16,1.0,0.0
Patty’s Home,44217272.0,Rebeca,0,Morris Heights,40.84613,-73.91668,0,42.0,2.0,18.0,2019-07-02,3.02,1.0,6.0
"Near JFK and LIRR, Room",264043510.0,Ken,3,Springfield Gardens,40.66199,-73.76345,1,95.0,1.0,2.0,2019-06-12,2.0,6.0,365.0
"Private, Peaceful Times Square 1BR",9817733.0,Ana,2,Hell's Kitchen,40.75406,-73.99376,0,160.0,3.0,158.0,2019-06-15,2.33,1.0,188.0
Spacious & Sunny - Greenpoint,17176974.0,Michael,1,Greenpoint,40.72764,-73.95579,0,199.0,3.0,8.0,2017-05-29,0.25,1.0,0.0
Central Pk West-Convenient 1 BR,4848828.0,Joy,2,Upper West Side,40.79626,-73.96145,0,170.0,7.0,28.0,2019-05-22,0.37,1.0,333.0
Joy & Gladness double room,259776956.0,Gladwyn,1,Canarsie,40.63106,-73.89759,1,100.0,1.0,1.0,2019-06-30,1.0,5.0,365.0
Guest suite in owner-occupied private residence,36861300.0,Martin,1,Bushwick,40.6998,-73.92167,0,70.0,2.0,72.0,2019-06-20,2.2,1.0,146.0
370 sq ft King Room near Flatiron & Union Sq,260577152.0,Royalton Park Avenue,2,Midtown,40.74343,-73.9857,1,500.0,1.0,0.0,2019-06-23,0.72,10.0,363.0
COZY SPACIOUS ROOM WITH PRIVATE ENTRANCE TO GARDEN,223238601.0,Valentine,1,Bedford-Stuyvesant,40.69574,-73.93364,1,70.0,5.0,8.0,2019-06-29,2.82,1.0,307.0
Harlem Cozy Studio,71375344.0,Roselin,2,Harlem,40.81301,-73.94502,0,125.0,4.0,9.0,2019-06-08,0.94,1.0,245.0
"Room in Bushwick Brooklyn NYC, LG KITCHEN & YARD",21902316.0,Amy,1,Bushwick,40.70253,-73.92898,1,60.0,2.0,63.0,2019-06-17,1.68,2.0,352.0
Sunny and Funky Greenpoint Room,782008.0,Lori,1,Greenpoint,40.73093,-73.95332,1,75.0,1.0,1.0,2015-07-10,0.02,1.0,0.0
ALL ABOUT A VERY COMFORTABLE ROOM..,181376.0,Carol,1,Fort Greene,40.69088,-73.97307,1,95.0,2.0,163.0,2019-05-24,1.66,2.0,331.0
"ENTIRE APT | BRIGHT 2 BED | Q, B & PROSPECT PARK",63480384.0,Jennifer,1,Prospect-Lefferts Gardens,40.65473,-73.96112,0,115.0,2.0,4.0,2019-05-19,0.36,2.0,86.0
Beautiful Design studio next to Central Park!,27315132.0,Stratos,2,East Harlem,40.78866,-73.95461,0,110.0,6.0,25.0,2018-07-22,0.49,1.0,161.0
Eco  private room for 4 best location to Mahanttan,92493393.0,Eddie & Lois,4,West Brighton,40.63215,-74.11403,1,69.0,2.0,56.0,2019-01-04,1.8,5.0,355.0
Top Floor Sun-Drenched West Village Studio,17788946.0,Jenny,2,West Village,40.73655,-74.00226,0,175.0,2.0,19.0,2019-06-16,1.45,1.0,3.0
Sean,35143476.0,Sean,1,Windsor Terrace,40.65182,-73.98043,0,400.0,7.0,0.0,2019-06-23,0.72,1.0,0.0
"Welcoming, Cozy 2 bedroom Home.",273086651.0,Andres,3,Richmond Hill,40.69203,-73.83012,0,185.0,3.0,0.0,2019-06-23,0.72,1.0,32.0
Mott Haven Dorm-Bed E,174785358.0,Rem,0,Port Morris,40.80977,-73.93038,2,28.0,1.0,16.0,2019-06-22,1.7,7.0,0.0
"Zen, Sunny 1 BR Apt in East Village",1424716.0,Helene,2,East Village,40.7242,-73.98209,0,175.0,3.0,7.0,2017-12-05,0.3,1.0,0.0
Manhattan theater district,17101801.0,Marina,2,Hell's Kitchen,40.75819,-73.99347,0,150.0,29.0,3.0,2019-05-23,0.37,1.0,287.0
Spacious + Cozy Loft in Williamsburg,22171747.0,Aaron,1,Williamsburg,40.71104,-73.96113,0,175.0,5.0,10.0,2019-06-13,0.23,1.0,32.0
East Village/Union Square Flat,237464350.0,Jake,2,East Village,40.73315,-73.98688,0,167.0,5.0,13.0,2019-06-20,2.75,1.0,91.0
1 BR w/ Terrace @ Box House Hotel,417504.0,The Box House Hotel,1,Greenpoint,40.73714,-73.95296,1,299.0,3.0,6.0,2018-04-19,0.1,28.0,60.0
Gorgeous Park Slope Studio,36307813.0,Megan,1,Park Slope,40.66669,-73.9807,0,150.0,14.0,0.0,2019-06-23,0.72,1.0,0.0
"Bright, cozy East Williamsburg home",8551260.0,Hannah,1,Williamsburg,40.70604,-73.94457,0,151.0,5.0,39.0,2019-06-18,0.58,2.0,0.0
Cozy Studio Near Prospect Park,47062311.0,Maggie,1,Flatbush,40.64681,-73.95901,2,30.0,3.0,5.0,2017-02-05,0.14,1.0,189.0
"Ultramodern Luxury 1 BR w/ Terrace, Crown Heights",322716.0,Alex,1,Crown Heights,40.67162,-73.95009,0,155.0,7.0,19.0,2019-06-18,0.56,5.0,333.0
Spacious 1BD in lovely Clinton Hill,7947211.0,Meredith,1,Prospect Heights,40.68153,-73.96669,0,126.0,1.0,44.0,2019-07-02,0.78,1.0,7.0
Fully Furnished Spacious Home for 7 People,99202586.0,Thelma,4,Randall Manor,40.6311,-74.12816,0,149.0,2.0,3.0,2019-06-16,0.34,5.0,354.0
New York private studio apt.,145687876.0,Sapir,3,Forest Hills,40.72453,-73.8498,0,80.0,3.0,1.0,2017-11-06,0.05,1.0,0.0
Cute Doublebed in Lower East Side,36228511.0,Nieve,2,East Village,40.72247,-73.98435,1,100.0,1.0,5.0,2017-01-04,0.12,1.0,0.0
Big Room In Beautiful Bushwick 2br w/ Washer-Dryer,34731099.0,Matthew,1,Bushwick,40.69096,-73.92352,1,30.0,1.0,0.0,2019-06-23,0.72,1.0,0.0
"Large,sunny private room in Harlem",4324286.0,Ettice,2,Harlem,40.81024,-73.94154,1,80.0,4.0,41.0,2019-06-20,0.52,2.0,119.0
Super Cute + Cozy Park Slope Apt.,17607084.0,Christine,1,South Slope,40.6627,-73.98353,0,150.0,3.0,0.0,2019-06-23,0.72,1.0,0.0
Bright duplex apartment,14400653.0,Belinda,1,Greenpoint,40.72668,-73.94728,0,110.0,2.0,4.0,2017-01-04,0.12,1.0,0.0
Large NEW 2 bedroom in Brooklyn,273344288.0,Ann,1,Midwood,40.61693,-73.95354,0,180.0,1.0,0.0,2019-06-23,0.72,1.0,57.0
Rare Gem - Modern Lux Studio,113856483.0,Niky,2,Financial District,40.70399,-74.00662,0,249.0,2.0,13.0,2019-07-01,3.12,1.0,227.0
Throgsneck Pvt. Room two full beds close manhattan,132669029.0,Edwin,0,Throgs Neck,40.82617,-73.82073,1,74.0,3.0,23.0,2019-07-05,1.77,4.0,58.0
A beautiful and friendly beach area,33929905.0,Oleg,1,Manhattan Beach,40.57872,-73.95251,0,145.0,4.0,59.0,2019-06-17,1.24,1.0,157.0
"Stay in my spacious, clean and quiet abode.",18022132.0,Jo,3,Long Island City,40.74523,-73.94973,1,175.0,4.0,1.0,2019-01-07,0.16,1.0,39.0
"Windsor Terrace spacious, lovely 1 Bedroom",18290840.0,Andrea,1,Windsor Terrace,40.64816,-73.97279,0,120.0,15.0,3.0,2019-04-09,0.16,1.0,0.0
Reno 2BR~Sleeps5~Prime Upper east~,2119276.0,Host,2,Upper East Side,40.76043,-73.95992,0,160.0,30.0,15.0,2019-04-07,0.25,39.0,333.0
1 BR Luxury Apt on Metro Ave in E Williamsburg,251468079.0,Ken,1,Williamsburg,40.71573,-73.93887,0,110.0,4.0,5.0,2019-06-19,2.63,1.0,1.0
Park slope 2BR duplex with garden,738918.0,Birgitta,1,Park Slope,40.67561,-73.97823,0,300.0,2.0,85.0,2019-06-16,1.81,2.0,268.0
Best Private Room in Times Sq!,42951928.0,Prashanth,2,Theater District,40.76205,-73.9845,1,49.0,1.0,8.0,2017-08-21,0.18,1.0,0.0
Experiencing NYC with Comforts of Home,158757567.0,Felix,1,Park Slope,40.6749,-73.97593,0,400.0,3.0,42.0,2019-06-18,2.22,1.0,46.0
One bedroom in Williamsburg,48282875.0,Gonzalo,1,Williamsburg,40.70604,-73.94307,1,55.0,3.0,4.0,2018-06-03,0.13,1.0,0.0
Amazing entire apt on tree-lined st,3948462.0,Elizabeth,2,Chelsea,40.73924,-73.99825,0,150.0,2.0,4.0,2017-01-02,0.11,1.0,0.0
TRENDi Artistic Duplex with Backyard Sleeps 10ppl,15034908.0,Trendi,2,Harlem,40.80782,-73.94132,0,278.0,3.0,4.0,2019-06-23,0.99,2.0,133.0
Renovated & Spacious Chelsea Studio,15887987.0,Benjamin,2,Chelsea,40.73925,-74.0,0,215.0,3.0,94.0,2019-05-25,2.02,1.0,8.0
Welcome New york Astoria spacious,213587085.0,Sherry,3,Ditmars Steinway,40.77739,-73.90805,1,65.0,4.0,16.0,2019-06-08,1.67,1.0,23.0
Cozy Quiet Upgraded Prvt Rm in House in the Slope!,90771408.0,Albert,1,South Slope,40.66565,-73.99172,1,70.0,1.0,30.0,2019-06-05,0.91,1.0,297.0
"Charming West Village Studio Oasis w/ Doorman, Gym by Blueground",107434423.0,Blueground,2,West Village,40.73021,-74.00379,0,305.0,30.0,0.0,2019-06-23,0.72,232.0,1.0
Shared beautiful room at Bed-Stuy near subway,163259257.0,Vlada,1,Bedford-Stuyvesant,40.69512,-73.93705,2,32.0,30.0,2.0,2018-08-22,0.15,1.0,0.0
Chic and spacious split-level,3104928.0,Nissa,2,Upper East Side,40.78191,-73.95292,0,275.0,3.0,11.0,2019-06-16,1.78,1.0,36.0
Royalty room,17766289.0,Kaila,0,Kingsbridge,40.86924,-73.90651,1,40.0,30.0,4.0,2018-06-01,0.19,2.0,148.0
"步行9分钟到法拉盛缅街中心的电梯房,提供免费矿泉水可乐",151810361.0,Jungyen,3,Flushing,40.76268,-73.82252,1,99.0,1.0,10.0,2019-07-01,5.77,6.0,365.0
Modern art-filled bedroom with vintage touch.,68284975.0,Dio,1,Bushwick,40.69375,-73.92496,1,66.0,2.0,8.0,2019-06-06,0.97,2.0,90.0
Modern Sunny 2 Bedroom Apartment,864735.0,Jason,3,Astoria,40.75782,-73.92129,0,107.0,30.0,24.0,2019-04-30,0.29,8.0,262.0
"Bright, airy room share in Brooklyn",4973668.0,Gloria,1,Bedford-Stuyvesant,40.687,-73.93446,2,30.0,5.0,91.0,2019-06-01,1.18,3.0,248.0
Room For Rent,22548091.0,Cynthia,2,Harlem,40.80733,-73.95642,1,57.0,7.0,3.0,2019-07-06,0.22,2.0,222.0
37th Floor Apt w/ Views in Prime Brooklyn Location,11814933.0,Puja,1,Fort Greene,40.69171,-73.98145,0,198.0,2.0,2.0,2019-07-05,2.0,1.0,11.0
Beuty full  bedroom  Queens size bed,65827591.0,Nubia,3,Maspeth,40.73591,-73.90013,1,65.0,2.0,4.0,2018-11-11,0.43,3.0,254.0
Lavish Private Room with Bathroom/Williamsburg2,248161322.0,Sergii,1,Bushwick,40.70109,-73.93952,1,79.0,30.0,0.0,2019-06-23,0.72,14.0,365.0
"LG, quiet room nr Cloisters, A, 1",8335684.0,Mary,2,Inwood,40.86274,-73.92842,1,22.0,1.0,13.0,2019-01-02,0.28,3.0,0.0
Amazing 2 person shared room close to subway!!!,17706542.0,Sergey,1,Bushwick,40.69102,-73.90525,2,40.0,30.0,0.0,2019-06-23,0.72,6.0,365.0
Exquisite 2 Bed/2Bath all modern and High end Furn,236572440.0,David,2,Midtown,40.75697,-73.96312,0,340.0,30.0,0.0,2019-06-23,0.72,2.0,365.0
Dream Room in Modern Apartment,102080453.0,Gabriela,1,Bedford-Stuyvesant,40.694,-73.94675,1,54.0,1.0,166.0,2019-06-22,5.09,2.0,0.0
East Village True 1 Bedroom Apartment,30723568.0,Jeff,2,East Village,40.72672,-73.98811,0,250.0,1.0,0.0,2019-06-23,0.72,1.0,0.0
1 Bedroom in UWS Manhattan,6891770.0,Mido,2,Upper West Side,40.78239,-73.97581,0,199.0,2.0,10.0,2017-04-18,0.25,1.0,0.0
Great View Balcony Room/ 10min to  Heart of NYC,195509478.0,Jingyeong,3,Maspeth,40.74165,-73.90603,1,50.0,1.0,0.0,2019-06-23,0.72,2.0,62.0
Large Room in Central Apt,2714997.0,Shirly,2,Upper West Side,40.801,-73.96647,1,70.0,30.0,76.0,2018-07-11,1.57,1.0,0.0
"Chic, Spacious Upper West Side Studio",92509169.0,Abbey,2,Upper West Side,40.78348,-73.98383,0,148.0,2.0,18.0,2019-06-21,1.74,1.0,1.0
TIMES SQUARE PRIVATE YARD 4 GUEST APARTMENT,75011143.0,Ryan,2,Hell's Kitchen,40.76125,-73.98849,0,125.0,3.0,9.0,2019-06-15,2.13,1.0,191.0
Cozy bedroom on the cusp of Williamsburg/Bushwick,3188892.0,Christian,1,Williamsburg,40.71018,-73.94057,1,55.0,3.0,2.0,2018-07-29,0.17,1.0,36.0
3 Bedroom Greenpoint Townhouse,834483.0,Dorothy,1,Greenpoint,40.72833,-73.94781,0,350.0,3.0,15.0,2015-09-14,0.3,1.0,0.0
Cozy studio in Park Slope,724870.0,Lindy,1,Park Slope,40.6732,-73.97282,0,130.0,2.0,16.0,2017-07-28,0.4,1.0,0.0
Beautiful and Quiet Upper West Side Escape,9280524.0,Greg,2,Upper West Side,40.79778,-73.97232,0,185.0,2.0,1.0,2016-10-23,0.03,1.0,0.0
Brand New 1 Bedroom Across from Prospect Park,8306638.0,Halima,1,Prospect-Lefferts Gardens,40.65619,-73.96151,0,91.0,9.0,11.0,2019-05-31,0.53,1.0,234.0
Two bedroom apt in house with private entrance,84779589.0,Maba,1,Crown Heights,40.67114,-73.93238,0,140.0,2.0,137.0,2019-07-02,3.82,3.0,234.0
"Clean, Bright Studio Apartment",136224596.0,Ketter,1,Bedford-Stuyvesant,40.68655,-73.93673,0,100.0,3.0,0.0,2019-06-23,0.72,1.0,0.0
Luminous room,10577784.0,Julian,3,Astoria,40.76494,-73.92752,1,86.0,4.0,28.0,2019-01-03,0.74,2.0,242.0
Cozy Room near Manhattan NYC,202818204.0,Andres,3,Long Island City,40.74942,-73.93658,1,75.0,1.0,8.0,2019-05-11,0.82,1.0,3.0
Cozy Room in Bushwick Apartment!,16963843.0,Martina,1,Bushwick,40.69902,-73.92195,1,50.0,5.0,28.0,2018-08-20,1.36,2.0,0.0
Sunny Village Studio: Long Stays,10411521.0,Matt,2,East Village,40.7282,-73.9834,0,120.0,5.0,0.0,2019-06-23,0.72,1.0,0.0
Large room near CUMC....,222749009.0,Hana,2,Washington Heights,40.84216,-73.94227,1,50.0,1.0,4.0,2019-06-07,1.02,3.0,71.0
Lavish Private room w/ Private Bath in upper east,10661558.0,Gio,2,Upper East Side,40.77519,-73.95153,1,159.0,1.0,67.0,2019-05-27,4.29,4.0,0.0
Luxurious & Spacious 1 Bedroom Apt,10643695.0,Sam,1,Williamsburg,40.71131,-73.96813,0,575.0,1.0,0.0,2019-06-23,0.72,1.0,0.0
Studio Style Basement in Shared Apartment,63356650.0,Rochelle,1,Crown Heights,40.6771,-73.96007,1,60.0,20.0,0.0,2019-06-23,0.72,1.0,38.0
3min to subway - Modern 3BR with walk-in closet,160895899.0,Patty,1,Crown Heights,40.67644,-73.94005,0,167.0,3.0,0.0,2019-06-23,0.72,1.0,166.0
PRIVATE studio/not shared/ SAFE/ CLEAN/Affordable,1834769.0,Debbie,3,Maspeth,40.72675,-73.90522,0,64.0,3.0,7.0,2019-06-22,0.69,1.0,333.0
"Large one bedroom in Forest Hills Gardens, Queens!",84279142.0,Katina,3,Forest Hills,40.71688,-73.84238,0,150.0,1.0,0.0,2019-06-23,0.72,1.0,0.0
Comfortable Room near the center of Manhattan.,254150644.0,Eduardo,2,Washington Heights,40.84661,-73.93444,1,60.0,2.0,16.0,2019-07-03,5.78,1.0,216.0
Cool Summer Vibes UWS Pent House w/ rooftop,266417731.0,Charo,2,Upper West Side,40.78021,-73.98115,0,1200.0,3.0,0.0,2019-06-23,0.72,1.0,51.0
Private  suite,42814202.0,Irisha,3,Fresh Meadows,40.74227,-73.78707,0,90.0,1.0,26.0,2019-07-08,0.9,3.0,358.0
Simple and clean,24000784.0,Robert,1,Sunset Park,40.64524,-74.01273,0,90.0,2.0,31.0,2019-06-18,2.49,4.0,126.0
Enchanting quiet NOLITA sanctuary loft,28480501.0,Elisha,2,Nolita,40.72222,-73.99692,1,150.0,14.0,3.0,2019-06-21,2.57,1.0,36.0
Amazing 2 Bedrooms with a HUGE living room!!,25585857.0,Lukas,2,Upper East Side,40.78324,-73.94734,0,275.0,6.0,0.0,2019-06-23,0.72,1.0,73.0
Private Room in Sunny South Williamsburg location,45869461.0,Christina,1,Williamsburg,40.7098,-73.9545,1,80.0,4.0,2.0,2018-01-18,0.11,1.0,0.0
2 block walk from the beach in NYC,36935244.0,Vladimir,3,Arverne,40.5927,-73.7899,0,250.0,2.0,89.0,2019-05-26,1.82,1.0,300.0
"Lovely Studio - Heart of Carroll Gardens, Brooklyn",1381000.0,Diana,1,Gowanus,40.68077,-73.98983,0,125.0,2.0,2.0,2019-05-12,0.23,1.0,0.0
Modern East Village Oasis,9201921.0,Rachel,2,East Village,40.72467,-73.98878,0,250.0,1.0,3.0,2019-05-27,1.7,1.0,0.0
Columbia area room pvt bath & entry,4765670.0,Irene,2,Morningside Heights,40.80776,-73.9654,1,105.0,2.0,233.0,2019-06-23,3.01,1.0,294.0
Beautiful - Art Filled - Sun Filled - Luxurious,1403333.0,Brett,2,NoHo,40.72612,-73.99494,0,325.0,2.0,5.0,2019-05-27,1.24,1.0,31.0
Quiet Manhattan Apartment,264495166.0,Jordania,2,Morningside Heights,40.8019,-73.95924,1,210.0,1.0,1.0,2019-06-20,1.0,3.0,86.0
Awesome Private Room+ Laundry- Prime Williamsburg,141204841.0,Ivy And Andrew,1,Williamsburg,40.70978,-73.96424,1,95.0,30.0,33.0,2019-06-17,3.15,2.0,365.0
Sunny one-bedroom in Prospect Heights,17726859.0,Liz,1,Prospect Heights,40.681,-73.96827,1,150.0,1.0,1.0,2019-01-19,0.18,1.0,0.0
"Trendy Chelsea 1BR w/ Balcony, Gym + Doorman by Blueground",107434423.0,Blueground,2,Chelsea,40.73878,-73.99604,0,303.0,30.0,0.0,2019-06-23,0.72,232.0,185.0
Cozy Private Bedroom 5mins to NYC,19528144.0,Nma,3,Long Island City,40.76245,-73.93286,1,66.0,3.0,9.0,2019-04-11,0.94,1.0,0.0
Gracious Brooklyn Limestone,9818634.0,Lara,1,Prospect-Lefferts Gardens,40.66173,-73.95382,0,175.0,1.0,0.0,2019-06-23,0.72,1.0,0.0
Sunny private bedroom,57287881.0,Ivy,1,Williamsburg,40.71097,-73.94549,1,45.0,5.0,0.0,2019-06-23,0.72,1.0,0.0
Open Loft 1 BR Private Apt in Chinatown,9399634.0,Jessica,2,Chinatown,40.71365,-73.9973,0,180.0,5.0,11.0,2019-04-30,0.56,1.0,171.0
